,Strategy_Return,BuyHold_Return,Strategy_Cumulative,BuyHold_Cumulative
3036,-0.012631453327432873,-0.012631453327432873,0.9739544495590414,0.9739544495590414
3037,-0.009999159101989785,-0.009999159101989785,0.9642157240598097,0.9642157240598097
3038,0.0050389246374209495,0.0050389246374209495,0.9690743344275634,0.9690743344275634
3039,-0.002674091921900712,-0.002674091921900712,0.9664829405781493,0.9664829405781493
3040,-0.0170920239557365,-0.0170920239557365,0.949963791004977,0.949963791004977
3041,-0.0037053399921753716,-0.0037053399921753716,0.9464438521790477,0.9464438521790477
3042,0.011453407159015772,0.011453407159015772,0.9572838589712017,0.9572838589712017
3043,-0.012451743576689878,-0.012451743576689878,0.9453640058291881,0.9453640058291881
3044,0.0004112293682763113,0.0004112293682763113,0.9457527672720965,0.9457527672720965
3045,0.016142681638574574,0.016142681638574574,0.9610197531029708,0.9610197531029708
3046,-0.0007414932610642078,-0.0007414932610642078,0.9603071634322954,0.9603071634322954
3047,-0.01495356484421051,-0.01495356484421051,0.9459471479935507,0.9459471479935507
3048,-0.027439207790885933,-0.027439207790885933,0.9199911076405598,0.9199911076405598
3049,0.005797447696229918,0.005797447696229918,0.9253247079681026,0.9253247079681026
3050,-0.02896080383445765,-0.02896080383445765,0.8985265606174616,0.8985265606174616
3051,0.002811859510528425,0.002811859510528425,0.9010530910723962,0.9010530910723962
3052,0.025259564905755427,0.025259564905755427,0.923813300109871,0.923813300109871
3053,-0.03695559392773051,-0.03695559392773051,0.889673230925974,0.889673230925974
3054,0.006019260472021282,0.006019260472021282,0.8950284058379021,0.8950284058379021
3055,0.004584068507262895,0.004584068507262895,0.8991312773662093,0.8991312773662093
3056,0.030452972089402452,0.030452972089402452,0.9265124970605513,0.9265124970605513
3057,-0.035542721152925894,-0.035542721152925894,0.893581721732827,0.893581721732827
3058,-0.005968944797261844,-0.005968944797261844,0.8882479817639616,0.8882479817639616
3059,-0.032017198756470355,-0.032017198756470355,0.8598087695867912,0.8598087695867912
3060,0.0023104410301584277,0.0023104410301584277,0.8617953070461346,0.8617953070461346
3061,-0.015886352927298564,-0.015886352927298564,0.8481045226473101,0.8481045226473101
3062,-0.0010438055013053393,-0.0010438055013053393,0.8472192664808889,0.8472192664808889
3063,0.023907923212204807,0.023907923212204807,0.8674745196478144,0.8674745196478144
3064,-0.004057444091123186,-0.004057444091123186,0.8639547902838695,0.8639547902838695
3065,0.020570291709663735,0.020570291709663735,0.88172659234397,0.88172659234397
3066,-0.0403116044030114,-0.0403116044030114,0.8461827787617846,0.8461827787617846
3067,-0.006124655768139808,-0.006124655768139808,0.8410002005249406,0.8410002005249406
3068,0.00043644129569853085,0.00043644129569853085,0.8413672477421404,0.8413672477421404
3069,0.01871015953405708,0.01871015953405708,0.8571093631741264,0.8571093631741264
3070,-0.007633837764655427,-0.007633837764655427,0.850566329349088,0.850566329349088
3071,0.008835052049070535,0.008835052049070535,0.8580811271400741,0.8580811271400741
3072,0.019981304803630584,0.019981304803630584,0.8752267076877028,0.8752267076877028
3073,0.024549127212522226,0.024549127212522226,0.8967127594745252,0.8967127594745252
3074,-0.005610956743573925,-0.005610956743573925,0.8916813429697028,0.8916813429697028
3075,-0.008088466516075754,-0.008088466516075754,0.8844690082840829,0.8844690082840829
3076,0.019043433683362032,0.019043433683362032,0.9013123351883299,0.9013123351883299
3077,-0.016411310497985165,-0.016411310497985165,0.8865206185998901,0.8865206185998901
3078,0.003044629840963875,0.003044629840963875,0.889219745729909,0.889219745729909
3079,0.009592118826285079,0.009592118826285079,0.8977492471936294,0.8977492471936294
3080,-0.01087220020079438,-0.01087220020079438,0.8879887376480278,0.8879887376480278
3081,-0.023782964438895382,-0.023782964438895382,0.8668697330784051,0.8668697330784051
3082,-0.02899571525062461,-0.02899571525062461,0.8417342251386787,0.8417342251386787
3083,-0.0379678061617692,-0.0379678061617692,0.8097754232388863,0.8097754232388863
3084,-0.0030135539657322186,-0.0030135539657322186,0.8073351213008323,0.8073351213008323
3085,0.014256442303858696,0.014256442303858696,0.8188448478775364,0.8188448478775364
3086,-0.0330959776872618,-0.0330959776872618,0.7917443770628522,0.7917443770628522
3087,0.002155703429530531,0.002155703429530531,0.7934511431317981,0.7934511431317981
3088,0.02517359224387672,0.02517359224387672,0.8134251586744359,0.8134251586744359
3089,-0.001813014996214224,-0.001813014996214224,0.8119504066634612,0.8119504066634612
3090,0.009802490909645911,0.009802490909645911,0.8199095431438631,0.8199095431438631
3091,0.03179387620572083,0.03179387620572083,0.8459776456584682,0.8459776456584682
3092,-0.0038197697887588644,-0.0038197697887588644,0.8427462058056167,0.8427462058056167
3093,-0.020432546226622605,-0.020432546226622605,0.8255267549981826,0.8255267549981826
3094,-0.0008145620796359276,-0.0008145620796359276,0.8248543122078362,0.8248543122078362
3095,-0.00812449741406307,-0.00812449741406307,0.8181527854813249,0.8181527854813249
3096,0.010576793590806766,0.010576793590806766,0.8268062186191044,0.8268062186191044
3097,0.0018884708613244872,0.0018884708613244872,0.8283676180709285,0.8283676180709285
3098,0.003377382025736342,0.003377382025736342,0.8311653319749033,0.8311653319749033
3099,0.014977206954568834,0.014977206954568834,0.8436138671653544,0.8436138671653544
3100,-0.0008226718428228086,-0.0008226718428228086,0.8429198497906225,0.8429198497906225
3101,-0.011423431590202093,-0.011423431590202093,0.833290812550516,0.833290812550516
3102,-0.008848963583678593,-0.008848963583678593,0.8259170524956425,0.8259170524956425
3103,-0.005251700443338114,-0.005251700443338114,0.8215795835448907,0.8215795835448907
3104,-0.0024285718413481483,-0.0024285718413481483,0.8195843185028671,0.8195843185028671
3105,0.019104954576088184,0.019104954576088184,0.8352424396791385,0.8352424396791385
3106,-0.008256759792096946,-0.008256759792096946,0.8283460434865428,0.8283460434865428
3107,0.027019001324184222,0.027019001324184222,0.8507271263323885,0.8507271263323885
3108,0.0063732815099495355,0.0063732815099495355,0.8561490497966552,0.8561490497966552
3109,0.010183397384268877,0.010183397384268877,0.8648675557908987,0.8648675557908987
3110,-0.009278286098006516,-0.009278286098006516,0.8568430671713871,0.8568430671713871
3111,0.001214955342446089,0.001214955342446089,0.8578840932334849,0.8578840932334849
3112,-0.01183099228890172,-0.01183099228890172,0.847734473141668,0.847734473141668
3113,0.025966349242797504,0.025966349242797504,0.8697470425364235,0.8697470425364235
3114,0.012542474547382332,0.012542474547382332,0.8806558226800977,0.8806558226800977
3115,0.014578638483508266,0.014578638483508266,0.8934945855473474,0.8934945855473474
3116,-0.0029612423042474356,-0.0029612423042474356,0.8908487315820086,0.8908487315820086
3117,-0.006597331049786548,-0.006597331049786548,0.8849715075844796,0.8849715075844796
3118,0.015659503414734655,0.015659503414734655,0.8988297219294417,0.8988297219294417
