,Date,Close,High,Low,Open,Volume,Returns,MA20,MA50,Volatility
42,2010-03-05,85.26506805419922,85.33223255200993,84.40681896565219,84.60832384675771,176118800,0.014293030634185078,82.14851989746094,,0.0070580099553003775
43,2010-03-08,85.2800064086914,85.46658208234587,85.13074814730292,85.27254748130838,114631200,0.00017519899805495953,82.43248825073242,,0.007091809814718335
44,2010-03-09,85.4217758178711,85.81731519643976,84.98146011533939,85.02623643930242,154556700,0.0016623991384367987,82.75227775573731,,0.00665125674392297
45,2010-03-10,85.80242156982422,86.0337735827464,85.38449388355504,85.45912301412629,186088800,0.00445607397304304,83.04147033691406,,0.006336572684219161
46,2010-03-11,86.1606216430664,86.18301550096565,85.33969002901718,85.60089476614608,160791100,0.004174708203901867,83.35640830993653,,0.006204807498033992
47,2010-03-12,86.1680908203125,86.5487067110255,85.92927423461417,86.53377747163631,162074800,8.668898974573125e-05,83.62992820739746,,0.006051968700396536
48,2010-03-15,86.19053649902344,86.25024210874768,85.52632724890216,86.01888998836665,146816800,0.0002604871304128231,83.90792694091797,,0.0060175263088592225
49,2010-03-16,86.87711334228516,86.9592014135234,86.19051042583884,86.4293270986519,168673000,0.007965803104955649,84.15682029724121,83.2790185546875,0.005395024200499228
50,2010-03-17,87.39203643798828,87.67563508015823,86.88455042413578,87.13829627798061,177468100,0.005927028142318491,84.41205558776855,83.33529006958008,0.005422025330742995
51,2010-03-18,87.34727478027344,87.51892122468983,86.99651157580756,87.39951574516166,196509100,-0.0005121937826292333,84.64079704284669,83.38618850708008,0.005432964174289017
52,2010-03-19,86.90512084960938,87.8942967726296,86.56789827660991,86.90512084960938,226641100,-0.005062023191637288,84.83884887695312,83.42704956054688,0.005704301322493347
53,2010-03-22,87.3697280883789,87.52710204895554,86.35807182876417,86.4105279098617,184477800,0.005346143405905224,85.05938453674317,83.47003799438477,0.005717786981891696
54,2010-03-23,87.9842529296875,88.05918939817595,87.21239072412699,87.49715730858355,182941600,0.007033612839987047,85.36102294921875,83.5196453857422,0.004615066703984292
55,2010-03-24,87.55709838867188,87.99923324858663,86.61288864490245,87.65452093807443,196072600,-0.00485489762988589,85.60361442565917,83.55832107543945,0.004779617920771232
56,2010-03-25,87.41470336914062,88.55375226702051,87.30979119633398,88.14908857878717,223396300,-0.001626310398034736,85.84468307495118,83.61011978149413,0.004792664710978665
57,2010-03-26,87.36222839355469,87.99170129429196,87.01751622639617,87.57954805231876,205808500,-0.0006002991895349696,86.08051643371581,83.64654052734375,0.0048304834206436475
58,2010-03-29,87.91680908203125,88.0741773863699,87.44470416901534,87.80440151685043,134513500,0.006348060239240283,86.30116767883301,83.6894253540039,0.0045740014000686495
59,2010-03-30,87.97673797607422,88.298969864374,87.6095453601509,88.02169870369774,145772500,0.0006816545626338044,86.51324729919433,83.75276321411133,0.004593425372026653
60,2010-03-31,87.67699432373047,88.06666733845262,87.38473813336752,87.63952323582329,161078700,-0.003407078498696592,86.70660820007325,83.78891143798828,0.004769052534259731
61,2010-04-01,88.27649688720703,88.6137138071701,87.75193024613803,88.27649688720703,161215200,0.006837626769720329,86.91725578308106,83.85451309204102,0.004875856768420036
62,2010-04-05,88.99590301513672,89.05584875515576,88.36642414800866,88.61371962142631,105847600,0.00814946393771021,87.10379753112792,83.96719116210937,0.0042436270706227635
63,2010-04-06,89.2057113647461,89.3630796239216,88.64367941742583,88.74109623007222,110384200,0.0023575057109503916,87.30008277893066,84.12123092651368,0.0042180997365155945
64,2010-04-07,88.6961669921875,89.4455431879868,88.28400779758323,89.02589434787093,184576300,-0.00571201512507602,87.46380233764648,84.25672103881836,0.0045799895106074864
65,2010-04-08,89.00336456298828,89.15324315893675,88.12659621650414,88.38887661280916,158704000,0.0034634819205641154,87.62384948730468,84.40522109985352,0.004556063565525261
66,2010-04-09,89.5879135131836,89.62537888717273,89.02588144777413,89.1907393844408,133006500,0.006567717446025467,87.79521408081055,84.55765090942383,0.004650958967812105
67,2010-04-12,89.73029327392578,89.96260375439091,89.59540534624104,89.70031754363073,110279000,0.0015892742129912651,87.97332420349122,84.73173553466796,0.004631156732472145
68,2010-04-13,89.79771423339844,89.9550824841587,89.1757308728096,89.64034598263818,125043600,0.0007513734438249209,88.15368309020997,84.92478103637696,0.004622535132293893
69,2010-04-14,90.81688690185547,90.81688690185547,89.98507901456685,90.12745657877848,161609000,0.01134965045778391,88.35067176818848,85.11328323364258,0.004903384972415229
70,2010-04-15,90.8918228149414,91.10164719654047,90.63703198208138,90.66700771049348,144615300,0.0008251319291192605,88.52566108703613,85.28358215332031,0.004833212074506869
71,2010-04-16,89.44550323486328,90.89179887542241,88.98838350222701,90.56956702647035,366786700,-0.015912537952098016,88.63057250976563,85.43316375732422,0.006265183854483243
72,2010-04-19,89.78275299072266,89.87268018523173,88.77859171315924,89.18325551252077,217947800,0.0037704495325363574,88.77445411682129,85.6400895690918,0.0061094440058603585
73,2010-04-20,90.58456420898438,90.65950637899627,89.82769860397119,90.34476412988701,157708000,0.00893057064472691,88.93519592285156,85.85976806640625,0.0062740010482821434
74,2010-04-21,90.4197006225586,90.84684466529609,89.91761441451473,90.6370146066366,192910100,-0.0018199964625918996,89.05696830749511,86.08764236450196,0.006199207486261119
75,2010-04-22,90.68948364257812,90.80189118930512,89.2656737749872,89.78273934227488,115360300,0.0029836752185863347,89.21358757019043,86.30106063842773,0.0060294423835619395
76,2010-04-23,91.281494140625,91.31896522975994,90.39723017952421,90.62954064104692,177335500,0.006527884758723346,89.40692710876465,86.52945327758789,0.006062843907380689
77,2010-04-26,90.93678283691406,91.51380559907923,90.84686136966744,91.3114708632032,143457300,-0.0037763547469971126,89.58565483093261,86.7342350769043,0.006180074497381855
78,2010-04-27,88.78606414794922,90.92927408275106,88.613705165637,90.41220857038383,355853300,-0.023650701309963162,89.62911758422851,86.89734512329102,0.008339021183207944
79,2010-04-28,89.46047973632812,89.68529476020223,88.62867215219096,89.21319007080689,300674100,0.007595962213789331,89.70330467224122,87.04856979370118,0.008487839938472942
80,2010-04-29,90.569580078125,90.75692407039031,89.97757237649243,90.00005274079868,193775000,0.012397656988491379,89.84793395996094,87.21421478271485,0.008798611668911988
81,2010-04-30,89.03337860107422,90.68200956235529,89.01089823132763,90.58458700373832,270000900,-0.01696156121874104,89.88577804565429,87.33943344116211,0.009631614290674183
82,2010-05-03,90.1873779296875,90.4346733200669,89.32559460148529,89.46048247648463,182747900,0.012961423532896976,89.94535179138184,87.48429931640625,0.009890140799843662
83,2010-05-04,88.06665802001953,89.19821729111787,87.6170335991353,89.18323228791176,360353400,-0.023514597700371564,89.88839912414551,87.58645217895508,0.011260623595065154
84,2010-05-05,87.5420913696289,88.27648225851216,86.90512300565064,87.34725203710325,328973200,-0.005956472769426346,89.83069534301758,87.69826431274414,0.01126661651034565
85,2010-05-06,84.63450622558594,87.67697019956128,78.68446043550372,87.12243369828386,647356600,-0.033213567308625014,89.61225242614746,87.73684906005859,0.013361603404108243
86,2010-05-07,83.3756103515625,85.2565407844981,81.98926531320413,84.40974760734218,637558800,-0.014874498950439463,89.3016372680664,87.75249465942383,0.013461702240012224
87,2010-05-10,87.04755401611328,87.41474680338565,86.11083363827437,86.78526773648842,396159600,0.04404098091837194,89.16750030517578,87.84053451538085,0.017148356013727883
88,2010-05-11,86.80020141601562,87.94674549017466,86.11077704318954,86.23067419976273,317849800,-0.0028415801327613677,89.01762466430664,87.90646286010742,0.017143701827587295
89,2010-05-12,88.01422882080078,88.1416271147534,86.99507677289856,87.14495543717032,235607100,0.013986458383507427,88.8774917602539,87.99204452514648,0.0172579396971463
90,2010-05-13,86.92012023925781,88.18656750296239,86.84518378305961,87.77440841794458,234452500,-0.012431042073556053,88.67890663146973,88.05425140380859,0.017420759712916303
91,2010-05-14,85.34642028808594,86.4255234072251,84.58205939021859,86.26815515523137,345601400,-0.018105128557577732,88.47395248413086,88.0799089050293,0.01751895990550231
92,2010-05-17,85.39139556884766,85.81853967344087,83.75775560934834,85.57873957467424,325739800,0.000526973253358598,88.2543846130371,88.08243545532227,0.01747576570238226
93,2010-05-18,84.22986602783203,86.34310618147103,83.95259484143122,86.08831536096764,360556800,-0.013602418994067556,87.9366497039795,88.06143264770508,0.017435878435698163
94,2010-05-19,83.75028228759766,84.50714810219674,82.70115450704785,83.75777193284493,394742700,-0.00569374929405575,87.60317878723144,88.02800277709962,0.017437909242077037
95,2010-05-20,80.58788299560547,82.34891517395816,80.53542691258336,81.96673187349181,530418300,-0.0377598642728455,87.09809875488281,87.92371200561523,0.018934181005763162
96,2010-05-21,81.76441192626953,81.96674092103537,78.95425206000314,79.36641112730284,500909400,0.014599327925368444,86.62224464416504,87.8357878112793,0.019291562039439134
97,2010-05-24,80.71528625488281,81.97423813208232,80.64034980021434,81.32227897016801,269823000,-0.012831079520669197,86.11116981506348,87.7267317199707,0.019359714334315003
98,2010-05-25,80.79773712158203,80.83520821639414,78.21988130869907,78.76692841960927,396505200,0.0010215025000204214,85.71175346374511,87.61887573242187,0.018941686778500628
99,2010-05-26,80.31061553955078,82.03418243313537,80.07081547514014,81.29230187719065,349719300,-0.006028901295815348,85.25426025390625,87.48754577636718,0.01872630158633468
100,2010-05-27,83.00090789794922,83.0308836314404,81.51714053521171,81.82438751553143,300870500,0.0334985896985629,84.87582664489746,87.3997232055664,0.020299137931661125
101,2010-05-28,81.95924377441406,82.97090009019519,81.56956510695427,82.91094864638839,297933500,-0.012550032884169116,84.52211990356446,87.29196258544921,0.020176295946461864
102,2010-06-01,80.58039093017578,82.39387926568824,80.46049375720268,81.19487894953474,277909400,-0.016823640394162953,84.04177055358886,87.16546798706055,0.019961336691375675
103,2010-06-02,82.67864990234375,82.6861395453957,80.5654099528864,80.99255401552294,240243700,0.026039324802806574,83.77237014770508,87.07164642333984,0.02066129902531215
104,2010-06-03,82.96338653564453,83.22566689817293,82.11659401740053,82.91842582129198,226618300,0.003443895535753194,83.54343490600586,86.97122909545898,0.020696198272850685
105,2010-06-04,80.04835510253906,81.92929072211521,79.77857924804664,81.38973901313035,398475600,-0.035136360204547024,83.31412734985352,86.82105422973633,0.020850370411462867
106,2010-06-07,79.05166625976562,80.64034530978338,78.99172052973991,80.33309843028104,264609100,-0.012451084616251218,83.09793014526367,86.65379348754882,0.02078206698329708
107,2010-06-08,79.89851379394531,80.05588215180714,78.4222413717756,79.1116662873479,357774300,0.010712582975758167,82.74047813415527,86.50451919555664,0.018008724469151298
108,2010-06-09,79.47132873535156,81.14243404833485,79.13410609798562,80.3630823060949,268023300,-0.005346595803965015,82.37403450012206,86.33560958862304,0.018008066668927264
109,2010-06-10,81.7944107055664,81.89182755016574,79.46385034219942,80.82771475302275,317890600,0.029231699119451893,82.06304359436035,86.21196304321289,0.019109447800064485
110,2010-06-11,82.19154357910156,82.24399965998832,81.02251908089139,81.07497516177814,214128200,0.004855256858133039,81.82661476135254,86.10225402832032,0.01907438640966228
111,2010-06-14,82.06414794921875,83.27064348121465,81.98171615133452,82.82101341374293,207196100,-0.0015499846375339743,81.66250114440918,85.97800704956055,0.018722999811250265
112,2010-06-15,83.93009948730469,84.00503593267578,82.49878879639436,82.64117204469845,238268700,0.022737719024885195,81.58943634033203,85.87669097900391,0.019509967034751722
113,2010-06-16,83.90011596679688,84.24482815728874,83.33058874380502,83.49545233866718,216374000,-0.00035724395289615796,81.57294883728028,85.77057907104492,0.019271639610826053
114,2010-06-17,84.0350341796875,84.17741746615711,83.21821698681325,84.13994637478537,263185800,0.0016080813636063507,81.58718643188476,85.67735641479493,0.019227599212162095
115,2010-06-18,84.1261215209961,84.42729340081608,83.8550622335698,84.2014144909511,174006600,0.001083921036002966,81.7640983581543,85.57981155395508,0.01700987786461727
116,2010-06-21,83.88520812988281,85.23296824497749,83.41838237161545,85.1727372959166,213140700,-0.002863716842730679,81.87013816833496,85.46575744628906,0.01679144702515872
117,2010-06-22,82.49977111816406,84.25412557926018,82.37930350736227,83.88518598154212,239355400,-0.0165158678461359,81.95936241149903,85.32114700317383,0.016975191328094715
118,2010-06-23,82.24378967285156,82.84613933168194,81.67908363642422,82.55249265229868,254639900,-0.003102814005942589,82.0316650390625,85.1700685119629,0.017002891967651142
119,2010-06-24,80.88093566894531,81.94258543092617,80.67011306941336,81.8371741311602,268523600,-0.016570904737335135,82.06018104553223,84.97134948730469,0.017392003643257187
120,2010-06-25,81.21977233886719,81.63388656760888,80.39153239241243,81.12188630274852,238726500,0.004189326781638192,81.97112426757812,84.7779084777832,0.01560826200240338
121,2010-06-28,80.9637680053711,81.55859225511433,80.67012139080597,81.34023861322234,169218600,-0.0031519952115598437,81.92135047912598,84.60827377319336,0.015381046533050809
122,2010-06-29,78.46400451660156,80.94871286160436,77.96706629429241,79.82682629819871,373649500,-0.0308750883309149,81.81553115844727,84.38189880371094,0.01644978363965401
123,2010-06-30,77.71858978271484,78.96846915862811,77.46258679351288,78.24564631271105,284101700,-0.00950008527450319,81.56752815246583,84.12457931518554,0.015226361885985005
124,2010-07-01,77.37227630615234,77.92192042798278,76.14497788700527,77.66592305496329,382924800,-0.004455992800830755,81.28797264099121,83.86363082885742,0.015153293412396424
125,2010-07-02,76.95060729980469,77.86919670922661,76.51390566202755,77.63578671795894,233385200,-0.005449872053384652,81.13308525085449,83.58885330200195,0.013207173407226555
126,2010-07-06,77.45507049560547,78.58448240035307,76.70965450244212,78.03483274580206,256935300,0.006555675302669872,81.05325546264649,83.31232482910156,0.01309044904784334
127,2010-07-07,79.89459228515625,79.99247257448127,77.56800095817742,77.65082495086995,253769400,0.03149595983763498,81.05305938720703,83.0914810180664,0.014779925501526146
128,2010-07-08,80.68519592285156,80.77554520625199,79.74401925752053,80.56472255233568,210842100,0.009895583857209234,81.11375274658204,82.92946365356445,0.014876903635778285
129,2010-07-09,81.28752136230469,81.29505238184339,80.51199293987732,80.66257886374261,144999900,0.007465129539117044,81.08840827941894,82.76600448608399,0.013416874833386907
130,2010-07-12,81.3402328491211,81.49834980387553,80.67764669427127,81.0164679195329,131283600,0.0006484573023388673,81.04584274291992,82.58141754150391,0.013365911526225757
131,2010-07-13,82.56756591796875,82.89132524147932,82.0179161069066,82.18356415255512,213025900,0.015088880691112028,81.07101364135742,82.4521012878418,0.013803569582648305
132,2010-07-14,82.56001281738281,82.88377779880337,81.96518851456428,82.30400979406868,184426800,-9.147781579810221e-05,81.00250930786133,82.29955398559571,0.012763579993768401
133,2010-07-15,82.58258056640625,82.86869611808464,81.44563789022344,82.52987491887379,232337900,0.00027334963081160346,80.9366325378418,82.18987243652344,0.012765367549192191
134,2010-07-16,80.30870819091797,82.2287047334973,80.15058548959571,82.13834972481105,282693400,-0.02753452798268774,80.75031623840331,82.04520477294922,0.014081792517720916
135,2010-07-19,80.7830810546875,81.03907836559944,79.97743401080751,80.60237673260336,186709000,0.005906867069033206,80.58316421508789,81.96817626953126,0.014181405939474569
136,2010-07-20,81.67909240722656,81.73932335843648,79.67626535894453,79.71391472987726,258162400,0.011091571908881326,80.47285842895508,81.93424591064453,0.014473343203884824
137,2010-07-21,80.61741638183594,82.12329882531432,80.2861204060353,82.10071150777985,264527000,-0.01299813690506546,80.37874069213868,81.80564315795898,0.014298143937006517
138,2010-07-22,82.41695404052734,82.77836839224103,81.56613243921343,81.57365771618625,274781300,0.022321946540287074,80.38739891052246,81.71797821044922,0.015207892224278806
139,2010-07-23,83.13224029541016,83.2527078997648,82.01788479658101,82.2512947293519,222020800,0.008678872729645848,80.49996414184571,81.6203384399414,0.01478317131398683
140,2010-07-26,83.99810791015625,84.08093189133858,83.0418752335304,83.27528513805255,184445700,0.010415545300706874,80.63888092041016,81.56189819335937,0.014908306621137435
141,2010-07-27,83.99058532714844,84.54776015474575,83.65928939180061,84.45740515115499,204855600,-8.955657686793295e-05,80.79022178649902,81.53478149414063,0.014870566002319103
142,2010-07-28,83.4485092163086,84.07345205041503,83.16991878864374,83.81744894900908,163056200,-0.006454010395670284,81.03944702148438,81.49592376708985,0.01290704745821318
143,2010-07-29,83.04191589355469,84.19391543016658,82.37932946415694,83.96803069007157,220149100,-0.00487238569714854,81.30561332702636,81.4721647644043,0.012708030175345147
144,2010-07-30,83.0268325805664,83.47107092376885,82.05554338261268,82.1985983198422,220070600,-0.00018163493491185623,81.58834114074708,81.45769577026367,0.012604574736668164
145,2010-08-02,84.90167236328125,85.03720204265161,83.98308295249177,84.32190427867422,188263200,0.02258113099636261,81.9858943939209,81.54397155761718,0.013093311057884475
146,2010-08-03,84.49505615234375,84.90917033511516,84.21646586087259,84.69082245836363,146657300,-0.00478926032455107,82.33789367675782,81.59858444213867,0.0132674095685007
147,2010-08-04,85.0597915649414,85.16520290223484,84.44991086424554,84.72849550802658,158171700,0.00668365036150087,82.59615364074708,81.68547454833984,0.011668254787322536
148,2010-08-05,84.96939849853516,85.01457886893034,84.38963640290476,84.51763500597473,140473800,-0.0010627003046114192,82.81036376953125,81.7689077758789,0.011594451088764056
149,2010-08-06,84.62307739257812,84.75860706459787,83.51625269516468,84.13366436892426,239728300,-0.004075833324429179,82.97714157104492,81.85515701293946,0.011629546304447064
150,2010-08-09,85.0748291015625,85.21788977540201,84.57035984942475,85.02212344454044,120800400,0.005338398494876717,83.16387138366699,81.89663543701172,0.011646495870677443
151,2010-08-10,84.61551666259766,85.06728590704068,83.85505030638666,84.3519884329956,242916300,-0.0053989228519815136,83.26626892089844,81.9497608947754,0.011361012571470937
152,2010-08-11,82.29647827148438,83.34306611570804,82.16094862107124,83.31294777734006,273406900,-0.02740677457966001,83.25309219360352,81.98408264160156,0.013051544849032447
153,2010-08-12,81.79199981689453,82.08564642292636,81.0164713063753,81.05412066386057,239542600,-0.006130012671084706,83.21356315612793,81.96634963989258,0.013120813010824135
154,2010-08-13,81.55106353759766,82.04047649052298,81.4531832448069,81.53600724043206,158698500,-0.002945719383756984,83.27568092346192,81.93810317993164,0.011495690220373072
155,2010-08-16,81.51342010498047,81.7769483896117,80.70024218855913,80.99388881207477,147895300,-0.00046159339908347086,83.31219787597657,81.96740447998047,0.011435726683061146
156,2010-08-17,82.51483917236328,83.11719454565544,81.98025150719762,82.21366723020378,172270300,0.012285327570516591,83.3539852142334,82.03666793823243,0.011496803107503017
157,2010-08-18,82.66545104980469,83.1096837939777,82.00286457316957,82.47721566780163,182922100,0.0018252702053602743,83.45638694763184,82.09200668334961,0.011044863124598622
158,2010-08-19,81.2273178100586,82.43955394818356,80.88849647098718,82.23626229363813,265847600,-0.01739702888549699,83.3969051361084,82.12712646484376,0.010631649437034289
159,2010-08-20,80.9637680053711,81.2724766611622,80.37647477624085,80.98635532272448,209714200,-0.003244595682745377,83.28848152160644,82.11051361083985,0.010411678273124256
160,2010-08-23,80.65507507324219,81.74683767329661,80.6174257100046,81.3477796987179,163490300,-0.0038127293199647916,83.12132987976074,82.07978424072266,0.010051123556464512
161,2010-08-24,79.4578857421875,80.10541564862139,79.03624049873683,79.7741196747755,280677800,-0.014843323001900721,82.89469490051269,82.02765899658203,0.010438972981869918
162,2010-08-25,79.7666015625,80.0677734808785,78.52424729348728,79.02118555440069,272234800,0.003885276048171793,82.71059951782226,81.94438903808594,0.01050006080289695
163,2010-08-26,79.23200225830078,80.2484716941845,78.96846825184346,80.14306038939569,224439500,-0.006702044386087347,82.52010383605958,81.85102676391601,0.010532479449467554
164,2010-08-27,80.45930480957031,80.54212880907399,78.539302267601,79.72895085639387,272649000,0.015489985312607146,82.39172744750977,81.77951217651368,0.011255911384433753
165,2010-08-30,79.29224395751953,80.49695459501521,79.28471868078758,80.24848259519527,167238600,-0.014504983044695163,82.11125602722169,81.68283462524414,0.010070806930136013
166,2010-08-31,79.29224395751953,79.79671897837743,78.67483234082172,78.99859731936363,273933100,0.0,81.85111541748047,81.59097534179688,0.010092034999431102
167,2010-09-01,81.66399383544922,81.77693615324458,80.30870325535963,80.36140890439947,256828100,0.02991149902631518,81.68132553100585,81.57425979614258,0.012361459534837246
168,2010-09-02,82.42451477050781,82.43957107436647,81.68662950269031,81.85980859175068,156112200,0.009312806040211896,81.5540813446045,81.57787429809571,0.012616298581638125
169,2010-09-03,83.49362182617188,83.56891477258198,82.78585549205305,83.23009364149473,212197300,0.012970741273282016,81.49760856628419,81.63012802124024,0.01299912793672303
170,2010-09-07,82.5524673461914,83.20752821565627,82.48470539994595,83.10211691406217,141973700,-0.011272172165915695,81.37149047851562,81.65678192138672,0.013130297112843517
171,2010-09-08,83.13224029541016,83.46353051574953,82.68047098174522,82.71812033937911,149924400,0.007023084443829042,81.29732666015624,81.7001513671875,0.013225725163694555
172,2010-09-09,83.51622772216797,84.0884645823064,83.29034883266837,84.06587726780494,147017900,0.004618995294645156,81.35831413269042,81.80119583129883,0.01168375677815167
173,2010-09-10,83.93789672851562,84.03577702725809,83.47860208647938,83.66683740716682,127819000,0.00504894698728986,81.46560897827149,81.92558197021485,0.011601867988682549
174,2010-09-13,84.87154388427734,85.04471716560838,84.42730553208557,84.76613256229683,178503500,0.011123070652835798,81.63163299560547,82.07556732177734,0.011752631298712894
175,2010-09-14,84.81880950927734,85.30069131647976,84.38963334522256,84.70586720410834,209823600,-0.0006213434160206033,81.79690246582031,82.23293136596679,0.011754491421046032
176,2010-09-15,85.1426010131836,85.24048131121465,84.31436675707587,84.57036403399681,168608400,0.003817449287246033,81.92829055786133,82.38668197631836,0.011516697159441775
177,2010-09-16,85.12003326416016,85.17273893590783,84.59297080219612,84.87909222981548,199962900,-0.00026505825233058555,82.0510196685791,82.49119079589843,0.011524328133133184
178,2010-09-17,85.15180969238281,85.6514141665537,84.91715013494868,85.56814675419189,195836900,0.0003733131556005187,82.24724426269532,82.58052307128906,0.010639593484682262
179,2010-09-20,86.45377349853516,86.6430165030697,85.17448893980539,85.4469993283542,214555200,0.015289913518641507,82.52174453735351,82.68384811401367,0.010924037918801954
180,2010-09-21,86.2796859741211,86.93067669312082,85.92390814875351,86.52191682486767,268389100,-0.00201364865140341,82.80297508239747,82.78263717651367,0.010869290041752766
181,2010-09-22,85.85579681396484,86.62791179350607,85.6135659091606,86.1434499838976,191322400,-0.004912965959141258,83.12287063598633,82.8484017944336,0.010196505567708104
